trip_id,driver_id,rider_id,pickup_zone_id,request_timestamp,dropoff_timestamp,trip_status,trip_distance_km,base_fare,surge_multiplier,total_fare,driver_payout
TRIP-002029,341,9968,6,11-08-2026 07:37,,Rider Cancelled,15.42,263.59,1,0,0
TRIP-002030,263,6990,2,20-08-2026 05:29,,Rider Cancelled,28.36,451.22,1,50,35
TRIP-002031,337,7772,8,06-08-2026 04:05,06-08-2026 04:31,Completed,9.25,174.12,1,174.12,131.58
TRIP-002032,134,8511,3,18-07-2026 20:22,18-07-2026 21:03,Completed,14.38,248.51,1,248.51,188.37
TRIP-002033,145,8318,6,10-07-2026 02:15,10-07-2026 03:18,Completed,17.79,297.95,1,297.95,238.08
TRIP-002034,153,5691,1,14-08-2026 05:29,14-08-2026 06:21,Completed,21.94,358.13,1,358.13,272.98
TRIP-002035,207,7998,1,02-07-2026 20:02,02-07-2026 20:10,Completed,2.94,82.63,1,82.63,63.89
TRIP-002036,265,6231,4,11-06-2026 04:26,11-06-2026 05:43,Completed,24.11,389.59,1,389.59,289.77
TRIP-002037,243,9651,8,08-06-2026 01:31,08-06-2026 02:19,Completed,14.24,246.48,1,246.48,183.06
TRIP-002038,296,7199,3,25-07-2026 03:07,,Rider Cancelled,9.44,176.88,1,0,0
TRIP-002039,111,6297,5,29-06-2026 00:57,,Rider Cancelled,6.24,130.48,1,0,0
TRIP-002040,270,6882,1,17-08-2026 12:22,17-08-2026 13:24,Completed,22.04,359.58,1,359.58,272.15
TRIP-002041,196,7390,4,09-08-2026 14:09,09-08-2026 15:26,Completed,21.63,353.63,1,353.63,275.74
TRIP-002042,271,7840,1,11-08-2026 09:39,11-08-2026 10:25,Completed,15.83,269.53,1.86,501.33,372.11
TRIP-002043,155,8615,7,12-08-2026 22:21,12-08-2026 22:33,Completed,5.2,115.4,1,115.4,88.55
TRIP-002044,242,5214,5,14-07-2026 10:56,14-07-2026 12:13,Completed,30.05,475.73,1.44,685.05,515.97
TRIP-002045,268,8779,1,30-07-2026 14:46,30-07-2026 15:36,Completed,17.1,287.95,1,287.95,221
TRIP-002046,149,9143,4,23-08-2026 05:00,,Driver Cancelled,17.17,288.97,1,0,0
TRIP-002047,336,9725,6,21-08-2026 06:27,21-08-2026 06:44,Completed,8.29,160.2,1,160.2,121.98
TRIP-002048,177,6525,4,01-07-2026 21:35,01-07-2026 22:36,Completed,22.63,368.13,1,368.13,279.14
TRIP-002049,,8120,2,25-08-2026 17:35,,Unfulfilled,23.97,387.56,2.27,0,0
TRIP-002050,152,5250,4,03-07-2026 05:19,03-07-2026 06:16,Completed,22.35,364.08,1,364.08,279.43
TRIP-002051,266,7198,5,15-08-2026 13:45,,Rider Cancelled,9.91,183.69,1,50,35
TRIP-002052,180,7409,2,28-07-2026 15:10,28-07-2026 15:35,Completed,7.98,155.71,1,155.71,123.32
TRIP-002053,162,6820,6,22-07-2026 17:17,,Rider Cancelled,28.06,446.87,1,0,0
TRIP-002054,183,7786,7,27-08-2026 12:41,,Driver Cancelled,14.44,249.38,1,0,0
TRIP-002055,254,7767,7,08-06-2026 17:29,08-06-2026 18:26,Completed,23.81,385.25,1,385.25,286.36
TRIP-002056,291,6820,3,08-07-2026 18:36,08-07-2026 19:19,Completed,12.63,223.14,1.89,421.73,328.02
TRIP-002057,224,5870,6,22-06-2026 16:55,,Driver Cancelled,19.02,315.79,1,0,0
TRIP-002058,275,8164,3,06-07-2026 20:22,06-07-2026 21:42,Completed,30.51,482.4,2.34,1128.82,861.75
TRIP-002059,296,6590,6,13-08-2026 09:34,13-08-2026 10:00,Completed,11.55,207.48,2.02,419.11,318.3
TRIP-002060,152,8942,1,20-07-2026 17:46,,Rider Cancelled,20.17,332.47,1,50,35
TRIP-002061,111,6933,6,21-07-2026 15:16,21-07-2026 15:39,Completed,10.44,191.38,1,191.38,148.92
TRIP-002062,205,8716,2,09-07-2026 07:19,09-07-2026 07:32,Completed,5.67,122.22,1,122.22,96.19
TRIP-002063,234,9296,5,17-06-2026 20:18,17-06-2026 20:33,Completed,5.37,117.86,2.26,266.36,208.02
TRIP-002064,301,6226,8,02-06-2026 13:24,02-06-2026 14:43,Completed,23.07,374.51,1,374.51,293.24
TRIP-002065,267,8740,1,14-08-2026 17:40,14-08-2026 18:31,Completed,13.8,240.1,1,240.1,190.32
TRIP-002066,215,8915,4,28-07-2026 10:50,,Rider Cancelled,2.7,79.15,1.87,50,35
TRIP-002067,142,7853,3,22-08-2026 00:17,22-08-2026 01:09,Completed,14.36,248.22,1,248.22,190.27
TRIP-002068,345,5478,5,28-08-2026 15:11,28-08-2026 16:45,Completed,30.69,485,1,485,375.91
TRIP-002069,142,7446,3,13-08-2026 05:37,13-08-2026 06:59,Completed,27.95,445.27,1,445.27,347.19
TRIP-002070,233,7781,6,03-07-2026 17:55,03-07-2026 19:25,Completed,24.12,389.74,1,389.74,293.16
TRIP-002071,293,9112,6,01-07-2026 19:25,01-07-2026 19:47,Completed,6.3,131.35,1,131.35,97.45
TRIP-002072,,5208,4,18-08-2026 21:04,,Unfulfilled,6.52,134.54,1,0,0
TRIP-002073,218,6277,1,22-08-2026 15:00,22-08-2026 16:23,Completed,26.15,419.17,1,419.17,320.59
TRIP-002074,133,6074,2,25-08-2026 06:50,,Driver Cancelled,21.46,351.17,1,0,0
TRIP-002075,209,6706,2,17-08-2026 14:31,17-08-2026 14:38,Completed,2.66,78.57,1,78.57,60.4
TRIP-002076,191,6492,4,01-08-2026 11:58,01-08-2026 12:57,Completed,22.62,367.99,1,367.99,275.6
TRIP-002077,316,9019,4,21-07-2026 22:51,21-07-2026 23:16,Completed,6.75,137.88,1,137.88,108.47
TRIP-002078,147,7397,6,14-07-2026 14:15,,Rider Cancelled,21.47,351.31,1,0,0
TRIP-002079,192,6373,2,13-06-2026 14:18,13-06-2026 15:30,Completed,29.62,469.49,1,469.49,348.59
TRIP-002080,131,9451,2,22-07-2026 01:16,,Rider Cancelled,26.33,421.78,1,0,0
TRIP-002081,302,9969,6,19-06-2026 11:43,19-06-2026 11:57,Completed,6.72,137.44,1,137.44,107.44
TRIP-002082,231,5736,1,09-06-2026 23:46,10-06-2026 00:31,Completed,17.83,298.53,1,298.53,235.96
TRIP-002083,249,9362,3,09-08-2026 16:00,09-08-2026 16:20,Completed,7.37,146.87,1,146.87,111.27
TRIP-002084,203,7867,3,04-08-2026 13:55,,Rider Cancelled,16.66,281.57,1,50,35
TRIP-002085,279,6111,3,06-07-2026 06:17,06-07-2026 07:07,Completed,13.68,238.36,1,238.36,186.03
TRIP-002086,308,8715,1,31-07-2026 01:28,,Rider Cancelled,13.78,239.81,1,0,0
TRIP-002087,154,5990,6,10-08-2026 19:59,10-08-2026 20:46,Completed,21.54,352.33,1.26,443.94,336.84
TRIP-002088,307,6779,3,20-06-2026 06:07,20-06-2026 07:39,Completed,29.81,472.25,1,472.25,372.53
TRIP-002089,293,9723,2,21-08-2026 08:21,21-08-2026 09:36,Completed,30.68,484.86,1,484.86,375.9
TRIP-002090,282,7678,8,17-06-2026 14:54,17-06-2026 15:42,Completed,21.89,357.41,1,357.41,279.43
TRIP-002091,216,6364,3,24-07-2026 16:54,24-07-2026 17:33,Completed,12.09,215.31,1,215.31,169.09
TRIP-002092,198,7623,6,27-07-2026 01:55,27-07-2026 02:43,Completed,18.9,314.05,1,314.05,248.94
TRIP-002093,107,8220,6,10-08-2026 08:52,10-08-2026 09:25,Completed,11.05,200.23,2.08,416.48,326.66
TRIP-002094,328,9080,3,25-06-2026 15:37,,Driver Cancelled,20.53,337.69,1,0,0
TRIP-002095,160,9769,2,12-06-2026 07:24,12-06-2026 08:11,Completed,15.44,263.88,1,263.88,204.14
TRIP-002096,327,9317,7,16-06-2026 17:41,16-06-2026 18:48,Completed,29.36,465.72,1.5,698.58,538.31
TRIP-002097,264,9573,5,26-08-2026 22:23,26-08-2026 23:39,Completed,30.4,480.8,1,480.8,380.33
TRIP-002098,328,7984,8,18-08-2026 20:50,18-08-2026 21:40,Completed,14.22,246.19,1,246.19,188.86
TRIP-002099,260,8814,5,17-06-2026 19:44,17-06-2026 20:47,Completed,17.8,298.1,1.25,372.62,288.3
TRIP-002100,177,9213,4,06-08-2026 08:53,06-08-2026 09:34,Completed,13.04,229.08,2.09,478.78,371.7
TRIP-002101,189,5331,5,06-06-2026 21:51,,Driver Cancelled,8.46,162.67,1,0,0
TRIP-002102,279,5671,2,30-06-2026 07:57,30-06-2026 09:07,Completed,26.53,424.69,1,424.69,328.03
TRIP-002103,279,6720,6,04-07-2026 16:18,04-07-2026 18:00,Completed,28.22,449.19,1,449.19,335.97
TRIP-002104,329,6371,5,03-06-2026 05:13,03-06-2026 06:47,Completed,25.49,409.6,1,409.6,309.27
TRIP-002105,331,8915,1,04-08-2026 11:15,04-08-2026 11:46,Completed,10.68,194.86,1,194.86,155.23
TRIP-002106,124,8404,2,19-08-2026 22:18,19-08-2026 23:36,Completed,31.77,500.67,1,500.67,382.71
TRIP-002107,147,8258,4,10-06-2026 00:32,10-06-2026 00:45,Completed,3.93,96.98,1,96.98,76.91
TRIP-002108,337,8771,1,16-06-2026 06:46,16-06-2026 07:33,Completed,14.6,251.7,1,251.7,200.55
TRIP-002109,139,8134,4,29-07-2026 19:42,29-07-2026 20:34,Completed,14.38,248.51,1,248.51,198.18
TRIP-002110,267,7809,4,30-07-2026 22:53,31-07-2026 00:07,Completed,22.02,359.29,1,359.29,267.33
TRIP-002111,279,6753,7,20-06-2026 05:15,20-06-2026 05:23,Completed,3.59,92.06,1,92.06,71.55
TRIP-002112,310,8730,3,21-06-2026 05:36,21-06-2026 06:51,Completed,21.69,354.5,1,354.5,267.08
TRIP-002113,191,6442,1,11-06-2026 01:28,,Rider Cancelled,5.46,119.17,1,50,35
TRIP-002114,104,6151,4,25-07-2026 05:08,25-07-2026 06:39,Completed,29.7,470.65,1,470.65,367.3
TRIP-002115,285,6055,1,14-06-2026 01:43,14-06-2026 01:50,Completed,3,83.5,1,83.5,62.56
TRIP-002116,331,5540,4,04-07-2026 23:30,,Rider Cancelled,26.41,422.94,1,0,0
TRIP-002117,138,9660,7,18-08-2026 04:37,18-08-2026 05:45,Completed,20.09,331.31,1,331.31,253.45
TRIP-002118,188,8716,1,19-08-2026 22:52,19-08-2026 23:06,Completed,6,127,1,127,94.47
TRIP-002119,183,6736,2,24-07-2026 08:52,,Driver Cancelled,27.47,438.31,1.64,0,0
TRIP-002120,233,8947,1,31-08-2026 09:53,31-08-2026 11:02,Completed,29.94,474.13,2.09,990.93,756.22
TRIP-002121,294,5494,2,17-07-2026 12:52,17-07-2026 13:08,Completed,7.41,147.44,1,147.44,111.59
TRIP-002122,139,5183,3,09-06-2026 06:56,,Rider Cancelled,14.66,252.57,1,50,35
TRIP-002123,183,5876,3,28-06-2026 07:42,,Driver Cancelled,12.6,222.7,1,0,0
TRIP-002124,322,5062,1,23-08-2026 21:23,,Rider Cancelled,9.04,171.08,1,0,0
TRIP-002125,227,7975,2,04-06-2026 03:27,04-06-2026 05:16,Completed,29.29,464.7,1,464.7,356.02
TRIP-002126,217,7525,4,14-08-2026 14:31,14-08-2026 15:30,Completed,20.88,342.76,1,342.76,260.28
TRIP-002127,142,8928,1,04-07-2026 18:58,04-07-2026 20:34,Completed,27.33,436.28,1.71,746.04,585.59
TRIP-002128,263,5486,1,13-07-2026 03:43,13-07-2026 04:41,Completed,25.19,405.25,1,405.25,319.16
TRIP-002129,242,9537,7,18-08-2026 06:20,,Rider Cancelled,9.28,174.56,1,50,35
TRIP-002130,271,8471,7,14-08-2026 02:57,14-08-2026 03:34,Completed,17.73,297.08,1,297.08,235.93
TRIP-002131,327,6213,4,10-08-2026 13:28,10-08-2026 14:13,Completed,19.99,329.85,1,329.85,257.1
TRIP-002132,130,5347,3,06-06-2026 21:40,06-06-2026 22:16,Completed,14.55,250.98,1,250.98,193.83
TRIP-002133,,7357,2,23-06-2026 06:02,,Unfulfilled,13.15,230.68,1,0,0
TRIP-002134,154,6634,8,22-07-2026 12:36,22-07-2026 13:35,Completed,26.13,418.88,1,418.88,330.16
TRIP-002135,313,9355,3,02-06-2026 16:36,02-06-2026 17:51,Completed,27.85,443.83,1,443.83,343.72
TRIP-002136,103,6675,3,12-07-2026 16:46,12-07-2026 17:02,Completed,6.05,127.72,1,127.72,94.51
TRIP-002137,238,8297,6,18-08-2026 00:38,18-08-2026 01:04,Completed,7.12,143.24,1,143.24,107.39
TRIP-002138,142,9297,1,26-08-2026 09:00,26-08-2026 09:31,Completed,9.6,179.2,2.19,392.45,302.78
TRIP-002139,199,8398,1,04-06-2026 02:45,04-06-2026 03:41,Completed,15.05,258.23,1,258.23,196.87
TRIP-002140,248,9821,5,03-06-2026 10:05,03-06-2026 10:43,Completed,16.83,284.03,1,284.03,222.92
TRIP-002141,273,6932,5,02-06-2026 21:46,02-06-2026 22:27,Completed,18.54,308.83,1,308.83,233.82
TRIP-002142,200,7208,4,13-08-2026 12:36,13-08-2026 13:25,Completed,19.44,321.88,1,321.88,238.24
TRIP-002143,196,5310,2,07-06-2026 09:16,07-06-2026 10:40,Completed,26.33,421.78,1.41,594.71,454.43
TRIP-002144,257,9965,7,19-07-2026 05:52,19-07-2026 06:49,Completed,18.11,302.59,1,302.59,230.31
TRIP-002145,221,5985,3,20-06-2026 06:55,20-06-2026 08:17,Completed,26.5,424.25,1,424.25,320.31
TRIP-002146,255,5815,3,10-06-2026 21:48,10-06-2026 22:05,Completed,6.88,139.76,1,139.76,111.4
TRIP-002147,237,6427,3,17-07-2026 14:13,17-07-2026 15:13,Completed,24.98,402.21,1,402.21,303.98
TRIP-002148,133,9774,4,21-07-2026 00:56,21-07-2026 02:09,Completed,19.27,319.42,1,319.42,246.99
TRIP-002149,248,6143,2,02-06-2026 10:09,,Driver Cancelled,3.28,87.56,2.19,0,0
TRIP-002150,131,9428,3,05-06-2026 22:47,,Rider Cancelled,27.41,437.44,1,50,35
TRIP-002151,309,5224,6,06-06-2026 07:58,06-06-2026 09:04,Completed,21.11,346.09,1,346.09,274.9
TRIP-002152,,5685,3,30-08-2026 09:07,,Unfulfilled,9.44,176.88,1,0,0
TRIP-002153,348,9132,4,06-08-2026 10:38,06-08-2026 12:06,Completed,28.61,454.84,1,454.84,339.29
TRIP-002154,,5183,1,27-08-2026 03:12,,Unfulfilled,24.06,388.87,1,0,0
TRIP-002155,262,7373,3,23-07-2026 04:28,23-07-2026 05:32,Completed,29.87,473.12,1,473.12,355.21
TRIP-002156,151,7491,7,07-06-2026 20:31,,Driver Cancelled,18.29,305.2,1,0,0
TRIP-002157,331,7916,1,13-08-2026 13:52,,Driver Cancelled,17.9,299.55,1,0,0
TRIP-002158,,9152,2,30-08-2026 00:18,,Unfulfilled,13.53,236.19,1,0,0
TRIP-002159,114,5210,1,30-08-2026 12:53,30-08-2026 13:21,Completed,10.16,187.32,1,187.32,146.26
TRIP-002160,227,5697,6,04-08-2026 17:15,04-08-2026 17:40,Completed,11.34,204.43,2.21,451.79,343.87
TRIP-002161,285,9093,7,09-06-2026 03:48,09-06-2026 04:45,Completed,22.39,364.66,1,364.66,288.11
TRIP-002162,337,6232,3,05-08-2026 02:10,,Driver Cancelled,16.17,274.47,1,0,0
TRIP-002163,,8908,3,09-07-2026 01:40,,Unfulfilled,22.11,360.59,1,0,0
TRIP-002164,233,5724,2,05-06-2026 20:34,05-06-2026 21:33,Completed,25.81,414.25,1.91,791.22,612.7
TRIP-002165,312,6450,6,18-07-2026 23:55,19-07-2026 00:56,Completed,16.88,284.76,1,284.76,216
TRIP-002166,244,7900,2,25-07-2026 04:40,25-07-2026 04:57,Completed,5.66,122.07,1,122.07,91.36
TRIP-002167,288,7399,4,03-08-2026 22:43,04-08-2026 00:01,Completed,21.38,350.01,1,350.01,265.27
TRIP-002168,184,9479,6,28-06-2026 11:31,28-06-2026 12:07,Completed,9.84,182.68,1,182.68,141.44
TRIP-002169,222,9594,1,26-06-2026 18:59,26-06-2026 19:28,Completed,12.47,220.81,1.57,346.67,256.93
TRIP-002170,271,8331,3,05-07-2026 12:32,05-07-2026 12:56,Completed,10.62,193.99,1,193.99,149.34
TRIP-002171,259,8277,5,26-07-2026 17:12,26-07-2026 17:57,Completed,18.21,304.05,1,304.05,242.49
TRIP-002172,337,8928,1,13-07-2026 07:44,13-07-2026 08:04,Completed,6.96,140.92,1,140.92,107.65
TRIP-002173,121,5519,3,07-06-2026 14:48,07-06-2026 15:00,Completed,5.13,114.39,1,114.39,85.82
TRIP-002174,,7033,6,27-07-2026 22:38,,Unfulfilled,13.05,229.23,1,0,0
TRIP-002175,131,6675,4,13-08-2026 08:25,13-08-2026 09:23,Completed,23.58,381.91,1,381.91,294.64
TRIP-002176,182,7036,6,10-07-2026 13:51,10-07-2026 14:01,Completed,3.79,94.95,1,94.95,73.05
TRIP-002177,215,5179,2,09-07-2026 21:29,,Rider Cancelled,29.35,465.58,1,0,0
TRIP-002178,127,7147,5,28-06-2026 00:45,28-06-2026 01:02,Completed,6.17,129.47,1,129.47,98.52
TRIP-002179,249,8293,1,24-08-2026 18:20,24-08-2026 19:52,Completed,27.43,437.74,1.55,678.5,523.09
TRIP-002180,183,9225,7,28-08-2026 12:04,28-08-2026 12:23,Completed,6.24,130.48,1,130.48,99.9
TRIP-002181,245,5023,4,24-07-2026 01:43,24-07-2026 03:21,Completed,28.06,446.87,1,446.87,353.6
TRIP-002182,,6855,3,27-06-2026 08:38,,Unfulfilled,27.27,435.42,1.53,0,0
TRIP-002183,269,8458,2,31-07-2026 10:38,31-07-2026 11:43,Completed,20.69,340,1.67,567.8,423.06
TRIP-002184,260,8607,2,07-08-2026 20:30,07-08-2026 21:02,Completed,11.69,209.5,1,209.5,163.67
TRIP-002185,200,9819,6,26-08-2026 15:43,26-08-2026 16:18,Completed,10.21,188.05,1,188.05,149.88
TRIP-002186,315,6479,4,13-06-2026 01:12,13-06-2026 01:26,Completed,4.23,101.34,1,101.34,75.02
TRIP-002187,121,5364,4,24-06-2026 22:08,24-06-2026 22:45,Completed,12.86,226.47,1,226.47,175.44
TRIP-002188,274,9405,1,10-08-2026 16:49,,Rider Cancelled,24.7,398.15,1,0,0
TRIP-002189,281,6030,3,21-06-2026 02:40,21-06-2026 02:53,Completed,5.45,119.03,1,119.03,92.56
TRIP-002190,140,9689,1,06-06-2026 10:02,06-06-2026 10:31,Completed,11.38,205.01,1.21,248.06,183.99
TRIP-002191,314,8082,1,25-06-2026 07:02,25-06-2026 08:56,Completed,31.96,503.42,1,503.42,379.01
TRIP-002192,115,8533,6,11-08-2026 21:37,11-08-2026 22:22,Completed,17.18,289.11,1,289.11,223.73
TRIP-002193,239,7983,2,16-06-2026 17:05,16-06-2026 17:50,Completed,16.96,285.92,2.15,614.73,458.87
TRIP-002194,162,7612,3,26-07-2026 11:00,,Driver Cancelled,30.96,488.92,1,0,0
TRIP-002195,227,8027,3,15-08-2026 20:27,15-08-2026 21:03,Completed,10.11,186.59,1.93,360.12,271.17
TRIP-002196,116,7756,4,22-08-2026 22:38,,Rider Cancelled,23.17,375.97,1,50,35
TRIP-002197,160,8485,2,01-08-2026 10:07,01-08-2026 10:23,Completed,7.23,144.84,1.93,279.54,221.08
TRIP-002198,253,8507,8,18-06-2026 13:51,,Rider Cancelled,30.95,488.77,1,0,0
TRIP-002199,223,7588,2,17-07-2026 00:22,17-07-2026 01:06,Completed,20.59,338.56,1,338.56,269.24
TRIP-002200,259,8051,4,28-06-2026 06:36,28-06-2026 08:18,Completed,29.37,465.87,1,465.87,365.67
TRIP-002201,250,9397,1,17-08-2026 08:52,,Rider Cancelled,2.94,82.63,1.67,0,0
TRIP-002202,286,5648,3,09-07-2026 10:56,09-07-2026 11:23,Completed,7.6,150.2,1.79,268.86,209.31
TRIP-002203,326,8654,1,30-08-2026 08:44,,Rider Cancelled,6.48,133.96,1,0,0
TRIP-002204,329,8481,6,26-06-2026 13:07,26-06-2026 13:17,Completed,4.75,108.88,1,108.88,86.03
TRIP-002205,318,6867,5,20-06-2026 19:06,20-06-2026 19:53,Completed,15.19,260.25,1.47,382.57,297.2
TRIP-002206,299,7870,3,13-08-2026 01:35,13-08-2026 02:49,Completed,31.22,492.69,1,492.69,365.08
TRIP-002207,176,9566,1,20-07-2026 21:50,20-07-2026 22:57,Completed,22.99,373.35,1,373.35,279
TRIP-002208,,7198,5,06-07-2026 03:35,,Unfulfilled,3.89,96.41,1,0,0
TRIP-002209,248,8009,7,05-08-2026 14:46,05-08-2026 15:15,Completed,10.91,198.19,1,198.19,156.82
TRIP-002210,149,6146,6,20-06-2026 02:35,20-06-2026 04:26,Completed,30.36,480.22,1,480.22,355.8
TRIP-002211,294,9024,4,28-06-2026 17:11,28-06-2026 18:26,Completed,22.62,367.99,1,367.99,272.68
TRIP-002212,313,7404,5,14-07-2026 18:19,14-07-2026 19:31,Completed,21.53,352.19,2.13,750.16,578.11
TRIP-002213,153,9414,2,03-06-2026 23:32,,Rider Cancelled,13.7,238.65,1,0,0
TRIP-002214,120,9447,3,27-08-2026 03:53,27-08-2026 04:06,Completed,4.29,102.2,1,102.2,79.39
TRIP-002215,291,6592,6,24-06-2026 23:24,24-06-2026 23:37,Completed,3.48,90.46,1,90.46,67.06
TRIP-002216,175,6186,4,02-07-2026 13:18,02-07-2026 13:45,Completed,10.37,190.36,1,190.36,149.67
TRIP-002217,326,5850,1,30-06-2026 16:03,,Rider Cancelled,17.68,296.36,1,0,0
TRIP-002218,189,7829,7,13-07-2026 18:32,,Rider Cancelled,31.67,499.22,1.54,50,35
TRIP-002219,268,7145,4,29-08-2026 00:16,29-08-2026 00:53,Completed,15.11,259.1,1,259.1,198.96
TRIP-002220,273,6781,4,06-07-2026 02:39,06-07-2026 03:15,Completed,15.78,268.81,1,268.81,204.7
TRIP-002221,286,7625,5,03-08-2026 04:43,,Rider Cancelled,9.61,179.34,1,50,35
TRIP-002222,331,7092,3,23-07-2026 02:26,23-07-2026 03:43,Completed,28.29,450.2,1,450.2,343.36
TRIP-002223,342,9214,3,27-07-2026 05:49,27-07-2026 07:12,Completed,25.4,408.3,1,408.3,325.15
TRIP-002224,242,8926,3,01-07-2026 12:50,01-07-2026 13:08,Completed,5.59,121.05,1,121.05,95
TRIP-002225,221,9900,1,23-06-2026 13:53,23-06-2026 14:53,Completed,18.44,307.38,1,307.38,242.68
TRIP-002226,265,9852,6,13-06-2026 20:03,13-06-2026 20:42,Completed,15.76,268.52,1,268.52,205.66
TRIP-002227,224,9503,1,11-06-2026 00:28,11-06-2026 01:31,Completed,17.25,290.12,1,290.12,229.36
TRIP-002228,,9235,3,25-08-2026 14:11,,Unfulfilled,28.07,447.01,1,0,0
TRIP-002229,133,5992,7,29-08-2026 17:26,29-08-2026 17:34,Completed,3.82,95.39,1.89,180.29,141.74
TRIP-002230,237,9276,1,26-08-2026 07:26,26-08-2026 08:04,Completed,13.89,241.41,1,241.41,192.47
TRIP-002231,313,9572,3,03-06-2026 21:26,03-06-2026 22:52,Completed,29.63,469.63,1,469.63,364.82
TRIP-002232,126,6551,3,02-06-2026 02:06,,Rider Cancelled,13.49,235.6,1,50,35
TRIP-002233,305,7370,4,29-08-2026 01:23,,Driver Cancelled,29.89,473.41,1,0,0
TRIP-002234,254,9180,4,24-06-2026 16:29,24-06-2026 17:32,Completed,24.78,399.31,1,399.31,300.69
TRIP-002235,284,7534,4,14-08-2026 09:55,14-08-2026 10:33,Completed,14.56,251.12,1,251.12,190.71
TRIP-002236,337,5138,1,10-06-2026 11:33,10-06-2026 12:17,Completed,15.98,271.71,1,271.71,214.39
TRIP-002237,284,7698,5,06-07-2026 22:17,06-07-2026 23:40,Completed,30.6,483.7,1,483.7,362.75
TRIP-002238,311,8570,1,03-07-2026 04:14,03-07-2026 04:56,Completed,15.27,261.41,1,261.41,204.91
TRIP-002239,125,8038,1,08-06-2026 04:01,08-06-2026 04:38,Completed,11.32,204.14,1,204.14,154.69
TRIP-002240,241,7311,8,26-08-2026 14:03,26-08-2026 14:10,Completed,2.55,76.97,1,76.97,61.11
TRIP-002241,249,7202,5,30-07-2026 14:59,,Driver Cancelled,25.29,406.7,1,0,0
TRIP-002242,235,9601,3,05-06-2026 01:46,05-06-2026 02:56,Completed,24.93,401.49,1,401.49,316.32
TRIP-002243,244,6305,3,24-07-2026 18:49,24-07-2026 19:36,Completed,13.96,242.42,1.84,446.05,342.71
TRIP-002244,314,8870,6,23-07-2026 10:08,23-07-2026 11:06,Completed,18.11,302.59,1.87,565.84,436.2
TRIP-002245,215,9844,1,30-07-2026 15:34,30-07-2026 16:17,Completed,15.15,259.68,1,259.68,206.54
TRIP-002246,107,9871,6,15-07-2026 02:59,15-07-2026 03:34,Completed,9.48,177.46,1,177.46,140.56
TRIP-002247,,8723,4,25-08-2026 13:17,,Unfulfilled,27.55,439.48,1,0,0
TRIP-002248,197,6530,3,01-08-2026 06:28,01-08-2026 07:19,Completed,13.71,238.8,1,238.8,183.11
TRIP-002249,,9682,5,01-06-2026 13:37,,Unfulfilled,13.37,233.86,1,0,0
TRIP-002250,200,7959,7,14-06-2026 12:21,,Rider Cancelled,12.4,219.8,1,0,0
TRIP-002251,222,6130,4,12-06-2026 10:26,12-06-2026 11:18,Completed,16.9,285.05,1.75,498.84,375.6
TRIP-002252,285,5752,4,10-06-2026 09:01,10-06-2026 09:57,Completed,20.45,336.52,2.16,726.88,575.5
TRIP-002253,116,9813,7,26-06-2026 20:27,26-06-2026 20:43,Completed,4.7,108.15,1.37,148.17,110.7
TRIP-002254,139,8001,6,28-08-2026 16:24,28-08-2026 16:47,Completed,10.36,190.22,1,190.22,145.86
TRIP-002255,348,5371,2,06-08-2026 02:52,06-08-2026 03:27,Completed,11.91,212.69,1,212.69,170.12
TRIP-002256,101,8007,1,27-07-2026 02:47,,Rider Cancelled,17.16,288.82,1,0,0
TRIP-002257,209,6798,1,02-06-2026 18:05,02-06-2026 19:28,Completed,29.8,472.1,1,472.1,350.75
TRIP-002258,249,7281,1,15-07-2026 14:22,,Rider Cancelled,27.5,438.75,1,0,0
TRIP-002259,125,7293,2,19-07-2026 20:18,19-07-2026 20:25,Completed,2.65,78.42,1.87,146.65,111.58
TRIP-002260,178,7144,5,28-08-2026 14:04,28-08-2026 14:57,Completed,23.65,382.92,1,382.92,283.51
TRIP-002261,119,8056,2,08-06-2026 00:54,,Driver Cancelled,2.68,78.86,1,0,0
TRIP-002262,280,5483,7,06-06-2026 17:17,06-06-2026 17:31,Completed,5.2,115.4,1,115.4,92.31
TRIP-002263,308,5894,6,18-06-2026 06:46,,Driver Cancelled,31.44,495.88,1,0,0
TRIP-002264,238,7971,5,09-06-2026 08:47,09-06-2026 09:07,Completed,9.21,173.55,1.71,296.77,227.28
TRIP-002265,254,5120,5,20-06-2026 09:07,20-06-2026 09:13,Completed,2.64,78.28,1.75,136.99,103.83
TRIP-002266,205,7558,1,03-08-2026 11:06,03-08-2026 12:08,Completed,19.07,316.51,1,316.51,248.9
TRIP-002267,274,8836,1,02-08-2026 16:57,02-08-2026 17:42,Completed,14.69,253,1,253,189.27
TRIP-002268,344,7285,2,11-07-2026 00:19,11-07-2026 01:29,Completed,30.72,485.44,1,485.44,363.99
TRIP-002269,250,9216,8,09-06-2026 13:15,,Rider Cancelled,29.81,472.25,1,50,35
TRIP-002270,207,5579,5,01-07-2026 04:20,01-07-2026 04:27,Completed,3.55,91.47,1,91.47,71.25
TRIP-002271,195,6500,4,25-07-2026 12:20,25-07-2026 12:31,Completed,4.53,105.69,1,105.69,78.96
TRIP-002272,147,6982,3,16-08-2026 18:23,16-08-2026 18:58,Completed,12.45,220.52,1,220.52,175.62
